Name,EnglishName,NodeType,DataType,NodeLanguage,NodeId
马弗炉_写[4].第1段程序时间,Muffle_Furnace_4_Write_Segment_1_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第1段程序时间
马弗炉_写[4].第1段程序温度,Muffle_Furnace_4_Write_Segment_1_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第1段程序温度
马弗炉_写[4].第2段程序时间,Muffle_Furnace_4_Write_Segment_2_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第2段程序时间
马弗炉_写[4].第2段程序温度,Muffle_Furnace_4_Write_Segment_2_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第2段程序温度
马弗炉_写[4].第3段程序时间,Muffle_Furnace_4_Write_Segment_3_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第3段程序时间
马弗炉_写[4].第3段程序温度,Muffle_Furnace_4_Write_Segment_3_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第3段程序温度
马弗炉_写[4].第4段程序时间,Muffle_Furnace_4_Write_Segment_4_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第4段程序时间
马弗炉_写[4].第4段程序温度,Muffle_Furnace_4_Write_Segment_4_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第4段程序温度
马弗炉_写[4].第5段程序时间,Muffle_Furnace_4_Write_Segment_5_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第5段程序时间
马弗炉_写[4].第5段程序温度,Muffle_Furnace_4_Write_Segment_5_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第5段程序温度
马弗炉_写[4].第6段程序时间,Muffle_Furnace_4_Write_Segment_6_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第6段程序时间
马弗炉_写[4].第6段程序温度,Muffle_Furnace_4_Write_Segment_6_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第6段程序温度
马弗炉_写[4].第7段程序时间,Muffle_Furnace_4_Write_Segment_7_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第7段程序时间
马弗炉_写[4].第7段程序温度,Muffle_Furnace_4_Write_Segment_7_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第7段程序温度
马弗炉_写[4].第8段程序时间,Muffle_Furnace_4_Write_Segment_8_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第8段程序时间
马弗炉_写[4].第8段程序温度,Muffle_Furnace_4_Write_Segment_8_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第8段程序温度
马弗炉_写[4].第9段程序时间,Muffle_Furnace_4_Write_Segment_9_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第9段程序时间
马弗炉_写[4].第9段程序温度,Muffle_Furnace_4_Write_Segment_9_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第9段程序温度
马弗炉_写[4].第10段程序时间,Muffle_Furnace_4_Write_Segment_10_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第10段程序时间
马弗炉_写[4].第10段程序温度,Muffle_Furnace_4_Write_Segment_10_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第10段程序温度
马弗炉_写[4].第11段程序时间,Muffle_Furnace_4_Write_Segment_11_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第11段程序时间
马弗炉_写[4].第11段程序温度,Muffle_Furnace_4_Write_Segment_11_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第11段程序温度
马弗炉_写[4].第12段程序时间,Muffle_Furnace_4_Write_Segment_12_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第12段程序时间
马弗炉_写[4].第12段程序温度,Muffle_Furnace_4_Write_Segment_12_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第12段程序温度
马弗炉_写[4].第13段程序时间,Muffle_Furnace_4_Write_Segment_13_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第13段程序时间
马弗炉_写[4].第13段程序温度,Muffle_Furnace_4_Write_Segment_13_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第13段程序温度
马弗炉_写[4].第14段程序时间,Muffle_Furnace_4_Write_Segment_14_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第14段程序时间
马弗炉_写[4].第14段程序温度,Muffle_Furnace_4_Write_Segment_14_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第14段程序温度
马弗炉_写[4].第15段程序时间,Muffle_Furnace_4_Write_Segment_15_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第15段程序时间
马弗炉_写[4].第15段程序温度,Muffle_Furnace_4_Write_Segment_15_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第15段程序温度
马弗炉_写[4].第16段程序时间,Muffle_Furnace_4_Write_Segment_16_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第16段程序时间
马弗炉_写[4].第16段程序温度,Muffle_Furnace_4_Write_Segment_16_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第16段程序温度
马弗炉_写[4].第17段程序时间,Muffle_Furnace_4_Write_Segment_17_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第17段程序时间
马弗炉_写[4].第17段程序温度,Muffle_Furnace_4_Write_Segment_17_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第17段程序温度
马弗炉_写[4].第18段程序时间,Muffle_Furnace_4_Write_Segment_18_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第18段程序时间
马弗炉_写[4].第18段程序温度,Muffle_Furnace_4_Write_Segment_18_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第18段程序温度
马弗炉_写[4].第19段程序时间,Muffle_Furnace_4_Write_Segment_19_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第19段程序时间
马弗炉_写[4].第19段程序温度,Muffle_Furnace_4_Write_Segment_19_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第19段程序温度
马弗炉_写[4].第20段程序时间,Muffle_Furnace_4_Write_Segment_20_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].第20段程序时间
马弗炉_写[4].上限报警温度,Muffle_Furnace_4_Write_Upper_Limit_Alarm_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].上限报警温度
马弗炉_写[4].输出功率上限,Muffle_Furnace_4_Write_Output_Power_Upper_Limit,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].输出功率上限
马弗炉_写[4].自整定功能,Muffle_Furnace_4_Write_Auto_Tuning_Function,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].自整定功能
马弗炉_写[4].程序段跳转,Muffle_Furnace_4_Write_Program_Segment_Jump,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].程序段跳转
马弗炉_写[5].自动开门温度写,Muffle_Furnace_5_Write_Auto_Door_Open_Temperature_Write,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].自动开门温度写
马弗炉_写[5].加热运行控制,Muffle_Furnace_5_Write_Heating_Run_Control,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].加热运行控制
马弗炉_写[5].起始温度,Muffle_Furnace_5_Write_Start_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].起始温度
马弗炉_写[5].第1段程序时间,Muffle_Furnace_5_Write_Segment_1_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第1段程序时间
马弗炉_写[5].第1段程序温度,Muffle_Furnace_5_Write_Segment_1_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第1段程序温度
马弗炉_写[5].第2段程序时间,Muffle_Furnace_5_Write_Segment_2_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第2段程序时间
马弗炉_写[5].第2段程序温度,Muffle_Furnace_5_Write_Segment_2_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第2段程序温度
马弗炉_写[5].第3段程序时间,Muffle_Furnace_5_Write_Segment_3_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第3段程序时间
马弗炉_写[5].第3段程序温度,Muffle_Furnace_5_Write_Segment_3_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第3段程序温度
马弗炉_写[5].第4段程序时间,Muffle_Furnace_5_Write_Segment_4_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第4段程序时间
马弗炉_写[5].第4段程序温度,Muffle_Furnace_5_Write_Segment_4_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第4段程序温度
马弗炉_写[5].第5段程序时间,Muffle_Furnace_5_Write_Segment_5_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第5段程序时间
马弗炉_写[5].第5段程序温度,Muffle_Furnace_5_Write_Segment_5_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第5段程序温度
马弗炉_写[5].第6段程序时间,Muffle_Furnace_5_Write_Segment_6_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第6段程序时间
马弗炉_写[5].第6段程序温度,Muffle_Furnace_5_Write_Segment_6_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第6段程序温度
马弗炉_写[5].第7段程序时间,Muffle_Furnace_5_Write_Segment_7_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第7段程序时间
马弗炉_写[5].第7段程序温度,Muffle_Furnace_5_Write_Segment_7_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第7段程序温度
马弗炉_写[5].第8段程序时间,Muffle_Furnace_5_Write_Segment_8_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第8段程序时间
马弗炉_写[5].第8段程序温度,Muffle_Furnace_5_Write_Segment_8_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第8段程序温度
马弗炉_写[5].第9段程序时间,Muffle_Furnace_5_Write_Segment_9_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第9段程序时间
马弗炉_写[5].第9段程序温度,Muffle_Furnace_5_Write_Segment_9_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第9段程序温度
马弗炉_写[5].第10段程序时间,Muffle_Furnace_5_Write_Segment_10_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第10段程序时间
马弗炉_写[5].第10段程序温度,Muffle_Furnace_5_Write_Segment_10_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第10段程序温度
马弗炉_写[5].第11段程序时间,Muffle_Furnace_5_Write_Segment_11_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第11段程序时间
马弗炉_写[5].第11段程序温度,Muffle_Furnace_5_Write_Segment_11_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第11段程序温度
马弗炉_写[5].第12段程序时间,Muffle_Furnace_5_Write_Segment_12_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第12段程序时间
马弗炉_写[5].第12段程序温度,Muffle_Furnace_5_Write_Segment_12_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第12段程序温度
马弗炉_写[5].第13段程序时间,Muffle_Furnace_5_Write_Segment_13_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第13段程序时间
马弗炉_写[5].第13段程序温度,Muffle_Furnace_5_Write_Segment_13_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第13段程序温度
马弗炉_写[5].第14段程序时间,Muffle_Furnace_5_Write_Segment_14_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第14段程序时间
马弗炉_写[5].第14段程序温度,Muffle_Furnace_5_Write_Segment_14_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第14段程序温度
马弗炉_写[5].第15段程序时间,Muffle_Furnace_5_Write_Segment_15_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第15段程序时间
马弗炉_写[5].第15段程序温度,Muffle_Furnace_5_Write_Segment_15_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第15段程序温度
马弗炉_写[5].第16段程序时间,Muffle_Furnace_5_Write_Segment_16_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第16段程序时间
马弗炉_写[5].第16段程序温度,Muffle_Furnace_5_Write_Segment_16_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第16段程序温度
马弗炉_写[5].第17段程序时间,Muffle_Furnace_5_Write_Segment_17_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第17段程序时间
马弗炉_写[5].第17段程序温度,Muffle_Furnace_5_Write_Segment_17_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第17段程序温度
马弗炉_写[5].第18段程序时间,Muffle_Furnace_5_Write_Segment_18_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第18段程序时间
马弗炉_写[5].第18段程序温度,Muffle_Furnace_5_Write_Segment_18_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第18段程序温度
马弗炉_写[5].第19段程序时间,Muffle_Furnace_5_Write_Segment_19_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第19段程序时间
马弗炉_写[5].第19段程序温度,Muffle_Furnace_5_Write_Segment_19_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第19段程序温度
马弗炉_写[5].第20段程序时间,Muffle_Furnace_5_Write_Segment_20_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].第20段程序时间
马弗炉_写[5].上限报警温度,Muffle_Furnace_5_Write_Upper_Limit_Alarm_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].上限报警温度
马弗炉_写[5].输出功率上限,Muffle_Furnace_5_Write_Output_Power_Upper_Limit,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].输出功率上限
马弗炉_写[5].自整定功能,Muffle_Furnace_5_Write_Auto_Tuning_Function,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].自整定功能
马弗炉_写[5].程序段跳转,Muffle_Furnace_5_Write_Program_Segment_Jump,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[5].程序段跳转
马弗炉_写[6].自动开门温度写,Muffle_Furnace_6_Write_Auto_Door_Open_Temperature_Write,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].自动开门温度写
马弗炉_写[6].加热运行控制,Muffle_Furnace_6_Write_Heating_Run_Control,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].加热运行控制
马弗炉_写[6].起始温度,Muffle_Furnace_6_Write_Start_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].起始温度
马弗炉_写[6].第1段程序时间,Muffle_Furnace_6_Write_Segment_1_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第1段程序时间
马弗炉_写[6].第1段程序温度,Muffle_Furnace_6_Write_Segment_1_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第1段程序温度
马弗炉_写[6].第2段程序时间,Muffle_Furnace_6_Write_Segment_2_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第2段程序时间
马弗炉_写[6].第2段程序温度,Muffle_Furnace_6_Write_Segment_2_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第2段程序温度
马弗炉_写[6].第3段程序时间,Muffle_Furnace_6_Write_Segment_3_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第3段程序时间
马弗炉_写[6].第3段程序温度,Muffle_Furnace_6_Write_Segment_3_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第3段程序温度
马弗炉_写[6].第4段程序时间,Muffle_Furnace_6_Write_Segment_4_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第4段程序时间
马弗炉_写[6].第4段程序温度,Muffle_Furnace_6_Write_Segment_4_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第4段程序温度
马弗炉_写[6].第5段程序时间,Muffle_Furnace_6_Write_Segment_5_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第5段程序时间
马弗炉_写[6].第5段程序温度,Muffle_Furnace_6_Write_Segment_5_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第5段程序温度
马弗炉_写[6].第6段程序时间,Muffle_Furnace_6_Write_Segment_6_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第6段程序时间
马弗炉_写[6].第6段程序温度,Muffle_Furnace_6_Write_Segment_6_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第6段程序温度
马弗炉_写[6].第7段程序时间,Muffle_Furnace_6_Write_Segment_7_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第7段程序时间
马弗炉_写[6].第7段程序温度,Muffle_Furnace_6_Write_Segment_7_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第7段程序温度
马弗炉_写[6].第8段程序时间,Muffle_Furnace_6_Write_Segment_8_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第8段程序时间
马弗炉_写[6].第8段程序温度,Muffle_Furnace_6_Write_Segment_8_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第8段程序温度
马弗炉_写[6].第9段程序时间,Muffle_Furnace_6_Write_Segment_9_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第9段程序时间
马弗炉_写[6].第9段程序温度,Muffle_Furnace_6_Write_Segment_9_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第9段程序温度
马弗炉_写[6].第10段程序时间,Muffle_Furnace_6_Write_Segment_10_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第10段程序时间
马弗炉_写[6].第10段程序温度,Muffle_Furnace_6_Write_Segment_10_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第10段程序温度
马弗炉_写[6].第11段程序时间,Muffle_Furnace_6_Write_Segment_11_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第11段程序时间
马弗炉_写[6].第11段程序温度,Muffle_Furnace_6_Write_Segment_11_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第11段程序温度
马弗炉_写[6].第12段程序时间,Muffle_Furnace_6_Write_Segment_12_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第12段程序时间
马弗炉_写[6].第12段程序温度,Muffle_Furnace_6_Write_Segment_12_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第12段程序温度
马弗炉_写[6].第13段程序时间,Muffle_Furnace_6_Write_Segment_13_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第13段程序时间
马弗炉_写[6].第13段程序温度,Muffle_Furnace_6_Write_Segment_13_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第13段程序温度
马弗炉_写[6].第14段程序时间,Muffle_Furnace_6_Write_Segment_14_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第14段程序时间
马弗炉_写[6].第14段程序温度,Muffle_Furnace_6_Write_Segment_14_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第14段程序温度
马弗炉_写[6].第15段程序时间,Muffle_Furnace_6_Write_Segment_15_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第15段程序时间
马弗炉_写[6].第15段程序温度,Muffle_Furnace_6_Write_Segment_15_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第15段程序温度
马弗炉_写[6].第16段程序时间,Muffle_Furnace_6_Write_Segment_16_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第16段程序时间
马弗炉_写[6].第16段程序温度,Muffle_Furnace_6_Write_Segment_16_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第16段程序温度
马弗炉_写[6].第17段程序时间,Muffle_Furnace_6_Write_Segment_17_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第17段程序时间
马弗炉_写[6].第17段程序温度,Muffle_Furnace_6_Write_Segment_17_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第17段程序温度
马弗炉_写[6].第18段程序时间,Muffle_Furnace_6_Write_Segment_18_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第18段程序时间
马弗炉_写[6].第18段程序温度,Muffle_Furnace_6_Write_Segment_18_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第18段程序温度
马弗炉_写[6].第19段程序时间,Muffle_Furnace_6_Write_Segment_19_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第19段程序时间
马弗炉_写[6].第19段程序温度,Muffle_Furnace_6_Write_Segment_19_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第19段程序温度
马弗炉_写[6].第20段程序时间,Muffle_Furnace_6_Write_Segment_20_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].第20段程序时间
马弗炉_写[6].上限报警温度,Muffle_Furnace_6_Write_Upper_Limit_Alarm_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].上限报警温度
马弗炉_写[6].输出功率上限,Muffle_Furnace_6_Write_Output_Power_Upper_Limit,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].输出功率上限
马弗炉_写[6].自整定功能,Muffle_Furnace_6_Write_Auto_Tuning_Function,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].自整定功能
马弗炉_写[6].程序段跳转,Muffle_Furnace_6_Write_Program_Segment_Jump,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[6].程序段跳转
球磨工艺参数[1].步骤1_大盘转速,Ball_Mill_Process_Param_Step_1_Plate_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤1_大盘转速
球磨工艺参数[1].步骤1_工作时间,Ball_Mill_Process_Param_Step_1_Work_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤1_工作时间
球磨工艺参数[1].步骤2_大盘转速,Ball_Mill_Process_Param_Step_2_Plate_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤2_大盘转速
球磨工艺参数[1].步骤2_工作时间,Ball_Mill_Process_Param_Step_2_Work_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤2_工作时间
球磨工艺参数[1].步骤3_大盘转速,Ball_Mill_Process_Param_Step_3_Plate_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤3_大盘转速
球磨工艺参数[1].步骤3_工作时间,Ball_Mill_Process_Param_Step_3_Work_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤3_工作时间
球磨工艺参数[1].步骤4_大盘转速,Ball_Mill_Process_Param_Step_4_Plate_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤4_大盘转速
球磨工艺参数[1].步骤4_工作时间,Ball_Mill_Process_Param_Step_4_Work_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤4_工作时间
球磨工艺参数[1].步骤5_大盘转速,Ball_Mill_Process_Param_Step_5_Plate_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤5_大盘转速
球磨工艺参数[1].步骤5_工作时间,Ball_Mill_Process_Param_Step_5_Work_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤5_工作时间
球磨工艺参数[1].步骤6_大盘转速,Ball_Mill_Process_Param_Step_6_Plate_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤6_大盘转速
球磨工艺参数[1].步骤6_工作时间,Ball_Mill_Process_Param_Step_6_Work_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].步骤6_工作时间
球磨工艺参数[1].当前工艺循环次数,Ball_Mill_Process_Param_Current_Cycle_Count,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].当前工艺循环次数
球磨工艺参数[1].当前工艺执行时间,Ball_Mill_Process_Param_Current_Execution_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|球磨工艺参数[1].当前工艺执行时间
粉末名称,Powder_Name,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末名称
粉末实时位置[0],Powder_Realtime_Position_0,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[0]
粉末实时位置[1],Powder_Realtime_Position_1,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[1]
粉末实时位置[2],Powder_Realtime_Position_2,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[2]
粉末实时位置[3],Powder_Realtime_Position_3,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[3]
粉末实时位置[4],Powder_Realtime_Position_4,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[4]
